Tile No,Receiver 1,Receiver 2,Receiver 3,Human Status
6,-44,-41,-36,1
6,-44,-41,-36,1
6,-45,-38,-36,1
6,-45,-39,-35,1
6,-44,-41,-36,1
6,-43,-41,-35,1
6,-45,-41,-35,1
6,-45,-39,-35,1
6,-45,-39,-36,1
6,-44,-41,-36,1
6,-42,-41,-36,1
6,-44,-39,-36,1
6,-46,-41,-36,1
6,-43,-41,-35,1
6,-44,-41,-36,1
6,-44,-39,-35,1
6,-44,-41,-35,1
6,-43,-41,-35,1
6,-43,-41,-35,1
6,-43,-39,-35,1
6,-43,-41,-36,1
6,-43,-41,-35,1
6,-43,-40,-35,1
6,-43,-40,-35,1
6,-43,-41,-35,1
6,-42,-39,-36,1
6,-42,-41,-36,1
6,-42,-40,-35,1
6,-42,-40,-35,1
6,-45,-41,-35,1
6,-43,-41,-35,1
6,-43,-41,-35,1
6,-43,-41,-35,1
6,-43,-41,-36,1
6,-42,-41,-36,1
6,-43,-39,-36,1
6,-43,-39,-35,1
6,-43,-41,-36,1
6,-43,-41,-35,1
6,-43,-41,-35,1
6,-42,-41,-35,1
6,-42,-38,-36,1
6,-42,-41,-35,1
6,-42,-41,-36,1
6,-43,-39,-35,1
6,-43,-39,-35,1
6,-43,-41,-35,1
6,-43,-41,-37,1
6,-43,-41,-35,1
6,-44,-41,-36,1
6,-43,-41,-35,1
6,-43,-39,-36,1
6,-51,-41,-36,1
6,-48,-41,-35,1
6,-48,-41,-36,1
6,-48,-41,-36,1
6,-48,-41,-36,1
6,-46,-40,-36,1
6,-45,-41,-36,1
6,-43,-39,-36,1
6,-42,-41,-36,1
6,-44,-41,-36,1
6,-43,-40,-36,1
6,-44,-39,-35,1
6,-44,-41,-36,1
6,-44,-39,-35,1
6,-44,-40,-36,1
